loading SMNIST ...
train: 60000, test: 10000
building net ...
net params: {'total': 226026, 'layer_0': 8704, 'layer_1': 82432, 'layer_2': 134880, 'pool_bias': 10}
computing train features ...
  done in 404.7s, shape: torch.Size([60000, 240])
  feature stats: mean=0.3869, std=0.3690, zero_rate=0.0274
computing test features ...
  done in 70.9s, shape: torch.Size([10000, 240])

=== Linear head ===
  ep 144  t=  0.0s  train_acc=0.0692  test_acc=0.0708
  ep 145  t=  0.0s  train_acc=0.0751  test_acc=0.0763
  ep 146  t=  0.0s  train_acc=0.0727  test_acc=0.0756
  ep 147  t=  0.0s  train_acc=0.0727  test_acc=0.0741
  ep 148  t=  0.0s  train_acc=0.0724  test_acc=0.0750
  ep 149  t=  0.0s  train_acc=0.0739  test_acc=0.0767
  ep 150  t=  0.0s  train_acc=0.0689  test_acc=0.0703
  ep 151  t=  0.0s  train_acc=0.0700  test_acc=0.0722
  ep 152  t=  0.0s  train_acc=0.0708  test_acc=0.0727
  ep 153  t=  0.0s  train_acc=0.0741  test_acc=0.0752
  ep 154  t=  0.0s  train_acc=0.0719  test_acc=0.0723
  ep 155  t=  0.0s  train_acc=0.0722  test_acc=0.0754
  ep 156  t=  0.0s  train_acc=0.0742  test_acc=0.0739
  ep 157  t=  0.0s  train_acc=0.0692  test_acc=0.0710
  ep 158  t=  0.0s  train_acc=0.0701  test_acc=0.0716
  ep 159  t=  0.0s  train_acc=0.0678  test_acc=0.0693
  ep 160  t=  0.0s  train_acc=0.0729  test_acc=0.0743
  ep 161  t=  0.0s  train_acc=0.0697  test_acc=0.0711
  ep 162  t=  0.0s  train_acc=0.0715  test_acc=0.0721
  ep 163  t=  0.0s  train_acc=0.0704  test_acc=0.0714
  ep 164  t=  0.0s  train_acc=0.0710  test_acc=0.0710
  ep 165  t=  0.0s  train_acc=0.0715  test_acc=0.0749
  ep 166  t=  0.0s  train_acc=0.0705  test_acc=0.0717
  ep 167  t=  0.0s  train_acc=0.0717  test_acc=0.0725
  ep 168  t=  0.0s  train_acc=0.0682  test_acc=0.0712
  ep 169  t=  0.0s  train_acc=0.0692  test_acc=0.0707
  ep 170  t=  0.0s  train_acc=0.0738  test_acc=0.0744
  ep 171  t=  0.0s  train_acc=0.0707  test_acc=0.0741
  ep 172  t=  0.0s  train_acc=0.0711  test_acc=0.0736
  ep 173  t=  0.0s  train_acc=0.0717  test_acc=0.0727
  ep 174  t=  0.0s  train_acc=0.0702  test_acc=0.0739
  ep 175  t=  0.0s  train_acc=0.0736  test_acc=0.0749
  ep 176  t=  0.0s  train_acc=0.0704  test_acc=0.0740
